cue,pos_cue,pos_feature,pos_translated,a1,a2
racket,noun,verb,verb,past_tense,none
racket,noun,noun,noun,characteristic,none
racket,noun,verb,noun,present_participle,none
racquet,noun,noun,noun,none,none
racquet,noun,noun,noun,numbers,none
racquet,noun,noun,noun,actions_process,none
racquet,noun,verb,verb,present_participle,none
racquet,noun,adjective,adjective,none,none
racquet,noun,noun,verb,characteristic,none
radiator,noun,noun,noun,none,none
radiator,noun,noun,noun,numbers,none
radiator,noun,adjective,adjective,none,none
radiator,noun,noun,adjective,person_object,none
radiator,noun,adjective,adjective,person_object,none
radiator,noun,noun,adjective,present_participle,none
radiator,noun,verb,verb,numbers,none
radiator,noun,noun,verb,person_object,none
radiator,noun,noun,noun,person_object,none
radiator,noun,noun,noun,present_participle,none
radiator,noun,verb,noun,third_person,none
radiator,noun,verb,noun,magnitude,present_participle
radio,noun,adjective,verb,actions_process,none
radio,noun,verb,verb,none,none
radio,noun,noun,noun,none,none
radio,noun,noun,noun,numbers,none
radio,noun,noun,verb,actions_process,none
radio,noun,noun,noun,third_person,none
radio,noun,adjective,adjective,characteristic,none
radio,noun,other,other,none,none
radio,noun,verb,verb,present_participle,none
radio,noun,adjective,noun,characteristic,none
radio,noun,noun,noun,person_object,none
radio,noun,noun,adjective,numbers,none
radio,noun,adjective,adjective,none,none
radio,noun,verb,verb,third_person,none
radish,noun,adjective,noun,characteristic,none
radish,noun,verb,noun,characteristic,none
radish,noun,noun,noun,third_person,none
radish,noun,adjective,adjective,none,none
radish,noun,verb,verb,third_person,none
radish,noun,other,other,none,none
radish,noun,noun,verb,third_person,none
radish,noun,noun,noun,none,none
radish,noun,noun,noun,numbers,none
radish,noun,adjective,noun,location,none
raft,noun,noun,noun,none,none
raft,noun,adjective,adjective,none,none
raft,noun,verb,verb,none,none
raft,noun,verb,verb,third_person,none
raft,noun,noun,adjective,numbers,none
raft,noun,noun,noun,numbers,none
raft,noun,noun,noun,third_person,none
raft,noun,verb,noun,present_participle,none
raft,noun,verb,noun,past_tense,none
raft,noun,other,other,none,none
raft,noun,noun,noun,actions_process,none
rag,noun,adjective,adjective,none,none
rag,noun,noun,adjective,present_participle,none
rag,noun,noun,noun,none,none
rag,noun,noun,noun,numbers,none
rag,noun,noun,noun,present_participle,none
rag,noun,adjective,noun,characteristic,none
rag,noun,verb,noun,past_tense,none
rain,noun,noun,noun,none,none
rain,noun,verb,noun,past_tense,none
rain,noun,noun,noun,numbers,none
rain,noun,adjective,noun,characteristic,none
rain,noun,adjective,adjective,none,none
rain,noun,verb,verb,none,none
rain,noun,verb,verb,numbers,none
rain,noun,verb,verb,present_participle,none
rain,noun,noun,noun,person_object,numbers
rain,noun,verb,noun,characteristic,none
rain,noun,verb,noun,present_participle,none
rain,noun,verb,noun,numbers,none
rain,noun,noun,verb,person_object,none
rain,noun,noun,noun,slang,none
rain,noun,verb,noun,actions_process,present_participle
rain,noun,noun,noun,present_participle,none
rain,noun,noun,verb,actions_process,none
rain,noun,noun,noun,characteristic,none
rain,noun,noun,noun,characteristic,numbers
rainy,adjective,noun,noun,none,none
rainy,adjective,noun,noun,numbers,none
rainy,adjective,adjective,noun,characteristic,none
rainy,adjective,noun,verb,actions_process,none
rainy,adjective,noun,noun,characteristic,none
rainy,adjective,verb,noun,present_participle,none
rainy,adjective,verb,noun,third_person,none
rainy,adjective,adjective,adjective,none,none
raisin,noun,adjective,adjective,none,none
raisin,noun,noun,verb,present_participle,none
raisin,noun,noun,noun,none,none
raisin,noun,noun,noun,numbers,none
raisin,noun,verb,verb,none,none
raisin,noun,verb,adjective,past_tense,none
raisin,noun,verb,noun,characteristic,none
raisin,noun,adjective,noun,actions_process,none
raisin,noun,verb,verb,third_person,none
raisin,noun,noun,verb,characteristic,none
raisin,noun,noun,adjective,numbers,none
raisin,noun,noun,noun,third_person,none
raisin,noun,adjective,noun,characteristic,none
rake,verb,noun,noun,actions_process,none
rake,verb,noun,noun,none,none
rake,verb,adjective,adjective,none,none
rake,verb,noun,adjective,present_participle,none
rake,verb,verb,verb,none,none
rake,verb,noun,noun,present_participle,none
rake,verb,noun,noun,third_person,none
rake,verb,noun,adjective,numbers,none
rake,verb,noun,noun,numbers,none
rake,verb,noun,verb,third_person,none
rake,verb,other,other,none,none
rake,verb,verb,noun,numbers,none
rake,verb,verb,verb,present_participle,none
rake,verb,adjective,verb,not,past_tense
rake,verb,adjective,verb,not,none
ram,noun,noun,noun,none,none
ram,noun,adjective,noun,characteristic,none
ram,noun,verb,noun,present_participle,none
ram,noun,noun,noun,numbers,none
ram,noun,adjective,adjective,none,none
ram,noun,verb,verb,none,none
range,noun,noun,noun,none,none
range,noun,noun,noun,numbers,none
range,noun,noun,adjective,characteristic,none
range,noun,other,other,none,none
rap,noun,verb,verb,none,none
rap,noun,verb,verb,characteristic,none
rap,noun,verb,verb,numbers,none
rap,noun,noun,noun,none,none
rap,noun,adjective,noun,characteristic,none
rap,noun,other,noun,characteristic,none
rap,noun,noun,noun,numbers,none
rap,noun,verb,noun,present_participle,none
rap,noun,verb,verb,present_participle,none
rap,noun,verb,verb,past_tense,none
rape,noun,other,other,none,none
rape,noun,noun,noun,none,none
rape,noun,adjective,noun,person_object,none
rape,noun,verb,noun,past_tense,none
rape,noun,adjective,noun,characteristic,none
rape,noun,verb,noun,present_participle,none
rape,noun,adjective,noun,not,characteristic
rape,noun,noun,noun,numbers,none
rape,noun,other,noun,characteristic,none
rape,noun,adjective,adjective,none,none
rape,noun,other,other,not,none
rare,adjective,adjective,adjective,none,none
rare,adjective,other,adjective,characteristic,none
rare,adjective,verb,verb,none,none
rare,adjective,verb,verb,past_tense,none
rare,adjective,other,other,none,none
rare,adjective,adjective,adjective,not,none
rash,noun,noun,noun,characteristic,numbers
rash,noun,adjective,noun,characteristic,none
rash,noun,noun,noun,numbers,none
rash,noun,noun,noun,none,none
rash,noun,verb,noun,third_person,none
rash,noun,verb,noun,present_participle,none
rash,noun,noun,verb,actions_process,none
rash,noun,adjective,adjective,none,none
rash,noun,noun,adjective,characteristic,none
raspberry,noun,other,other,none,none
raspberry,noun,noun,noun,none,none
raspberry,noun,adjective,adjective,none,none
raspberry,noun,noun,noun,numbers,none
raspberry,noun,verb,noun,characteristic,none
raspberry,noun,adjective,noun,actions_process,none
raspberry,noun,adjective,noun,characteristic,none
raspberry,noun,verb,verb,none,none
raspberry,noun,verb,verb,third_person,none
raspberry,noun,noun,noun,third_person,none
rat,noun,noun,noun,none,none
rat,noun,adjective,noun,characteristic,none
rat,noun,verb,verb,third_person,none
rat,noun,verb,noun,numbers,none
rat,noun,noun,noun,numbers,none
rat,noun,other,other,none,none
rat,noun,adjective,noun,characteristic,present_participle
rat,noun,adjective,adjective,none,none
rat,noun,noun,adjective,numbers,none
rationalize,verb,noun,noun,none,none
rationalize,verb,noun,noun,numbers,none
rationalize,verb,verb,verb,none,none
rationalize,verb,adjective,noun,characteristic,none
rationalize,verb,other,noun,characteristic,none
rationalize,verb,noun,noun,not,none
rationalize,verb,adjective,adjective,none,none
rationalize,verb,noun,noun,present_participle,none
rattle,noun,noun,noun,actions_process,none
rattle,noun,noun,noun,numbers,none
rattle,noun,noun,noun,none,none
rattle,noun,verb,verb,none,none
rattle,noun,adjective,noun,characteristic,none
rattle,noun,adjective,adjective,none,none
rattle,noun,other,other,none,none
rattle,noun,noun,adjective,numbers,none
rattle,noun,noun,verb,person_object,numbers
rattlesnake,noun,noun,noun,none,none
rattlesnake,noun,noun,noun,numbers,none
rattlesnake,noun,adjective,noun,characteristic,none
rattlesnake,noun,verb,noun,numbers,none
rattlesnake,noun,adjective,adjective,none,none
rattlesnake,noun,verb,noun,third_person,none
rattlesnake,noun,adjective,verb,characteristic,none
rattlesnake,noun,verb,verb,third_person,none
raven,noun,noun,noun,none,none
raven,noun,adjective,adjective,none,none
raven,noun,verb,verb,third_person,none
raven,noun,noun,noun,numbers,none
raven,noun,verb,verb,numbers,none
raven,noun,noun,noun,person_object,none
raw,adjective,verb,noun,past_tense,none
raw,adjective,noun,noun,none,none
raw,adjective,noun,noun,numbers,none
raw,adjective,adjective,adjective,none,none
raw,adjective,adjective,verb,past_tense,none
raw,adjective,adjective,noun,not,past_tense
raw,adjective,adjective,verb,not,past_tense
rays,noun,noun,noun,none,none
rays,noun,noun,noun,numbers,none
rays,noun,noun,noun,characteristic,none
rays,noun,adjective,noun,characteristic,none
razor,noun,noun,noun,none,none
razor,noun,noun,noun,numbers,none
razor,noun,verb,verb,none,none
razor,noun,verb,noun,present_participle,none
razor,noun,adjective,adjective,none,none
razor,noun,adjective,adjective,characteristic,none
razor,noun,noun,noun,actions_process,none
razor,noun,noun,adjective,numbers,none
razor,noun,noun,noun,characteristic,none
razor,noun,verb,verb,time,none
razor,noun,noun,noun,present_participle,none
reach,verb,noun,noun,none,none
reach,verb,noun,noun,numbers,none
reach,verb,verb,verb,none,none
reach,verb,verb,verb,third_person,none
reach,verb,verb,noun,characteristic,none
reaction,noun,noun,noun,none,none
reaction,noun,verb,noun,present_participle,none
reaction,noun,noun,noun,actions_process,none
reaction,noun,noun,noun,actions_process,numbers
reaction,noun,noun,noun,numbers,none
reaction,noun,adjective,adjective,none,none
reaction,noun,noun,adjective,numbers,none
reaction,noun,noun,adjective,person_object,none
reaction,noun,adjective,noun,characteristic,none
reaction,noun,verb,noun,time,none
reaction,noun,verb,noun,past_tense,none
read,verb,noun,noun,actions_process,none
read,verb,adjective,adjective,none,none
read,verb,noun,noun,none,none
read,verb,adjective,verb,present_participle,none
read,verb,verb,verb,none,none
read,verb,noun,adjective,numbers,none
read,verb,noun,verb,actions_process,none
read,verb,adjective,noun,actions_process,characteristic
read,verb,noun,verb,person_object,none
ready,adjective,adjective,adjective,none,none
ready,adjective,verb,adjective,past_tense,none
ready,adjective,other,adjective,characteristic,none
ready,adjective,verb,adjective,present_participle,none
ready,adjective,verb,verb,past_tense,none
ready,adjective,verb,verb,present_participle,none
ready,adjective,verb,verb,none,none
ready,adjective,noun,noun,none,none
real,adjective,adjective,adjective,none,none
real,adjective,noun,adjective,person_object,none
real,adjective,noun,verb,characteristic,none
real,adjective,verb,verb,present_participle,none
real,adjective,verb,verb,third_person,none
real,adjective,noun,noun,none,none
real,adjective,noun,noun,numbers,none
real,adjective,noun,noun,characteristic,characteristic
real,adjective,adjective,adjective,characteristic,none
real,adjective,noun,adjective,characteristic,actions_process
reality,noun,noun,noun,none,none
reality,noun,other,other,none,none
reality,noun,adjective,adjective,none,none
reality,noun,other,adjective,characteristic,none
realize,verb,adjective,adjective,none,none
realize,verb,noun,adjective,characteristic,none
realize,verb,verb,verb,none,none
realize,verb,verb,verb,numbers,none
realize,verb,noun,verb,person_object,none
realize,verb,adjective,verb,actions_process,none
reap,verb,noun,noun,none,none
reap,verb,noun,noun,numbers,none
reap,verb,verb,verb,none,none
reap,verb,verb,verb,past_tense,none
reappear,verb,other,other,none,none
reappear,verb,verb,verb,none,none
reappear,verb,noun,verb,characteristic,none
reappear,verb,noun,noun,none,none
reappear,verb,verb,verb,not,none
reappear,verb,verb,verb,not,past_tense
reappear,verb,verb,verb,not,present_participle
reappear,verb,noun,verb,time,none
reappear,verb,verb,verb,present_participle,none
reappear,verb,verb,verb,third_person,none
reappear,verb,adjective,adjective,none,none
rear,adjective,noun,noun,none,none
rear,adjective,other,other,none,none
rear,adjective,noun,noun,numbers,none
rearrange,verb,noun,noun,none,none
rearrange,verb,verb,noun,present_participle,none
rearrange,verb,verb,verb,none,none
rearrange,verb,noun,verb,actions_process,none
rearrange,verb,verb,verb,present_participle,none
rearrange,verb,verb,noun,time,none
rearrange,verb,verb,verb,time,none
reason,noun,noun,noun,actions_process,none
reason,noun,noun,noun,none,none
reason,noun,noun,noun,numbers,none
reason,noun,verb,verb,none,none
reason,noun,verb,verb,third_person,none
reason,noun,noun,verb,actions_process,none
reason,noun,noun,verb,actions_process,numbers
reason,noun,adjective,noun,characteristic,none
reason,noun,other,noun,characteristic,none
reason,noun,other,other,none,none
reasonable,adjective,verb,verb,none,none
reasonable,adjective,adjective,verb,actions_process,none
reasonable,adjective,verb,verb,past_tense,none
reasonable,adjective,adjective,adjective,none,none
reasonable,adjective,noun,noun,none,none
reasonable,adjective,adjective,noun,characteristic,none
reasonable,adjective,noun,noun,numbers,none
reasonable,adjective,noun,verb,present_participle,none
reasonable,adjective,adjective,noun,not,actions_process
rebel,noun,other,other,none,none
rebel,noun,noun,noun,none,none
rebel,noun,noun,verb,person_object,none
rebel,noun,noun,verb,third_person,none
rebel,noun,verb,verb,past_tense,none
rebel,noun,noun,verb,actions_process,none
rebel,noun,noun,noun,person_object,none
rebel,noun,verb,noun,present_participle,none
rebel,noun,noun,noun,numbers,none
rebel,noun,adjective,adjective,none,none
receive,verb,verb,verb,none,none
receive,verb,noun,noun,actions_process,none
