expno,rating,orginalcode,id,speed,error,whichhand,LR_switch,finger_switch,rha,word_length,letter_freq,real_fake,speed_c
5,6,dween,391,24,80,Left,1,3,-3,5,7.7532,1,-35.83
5,5,gweese,391,24,80,Left,0,4,-6,6,8.134666667,1,-35.83
5,3,thofe,391,24,80,Left,2,4,-1,5,7.5174,1,-35.83
5,8,gweer,391,24,80,Left,0,3,-5,5,7.1532,1,-35.83
5,4,kwashe,391,24,80,Left,3,5,-2,6,6.070333333,1,-35.83
5,5,dwose,391,24,80,Left,2,4,-3,5,6.6298,1,-35.83
5,2,snashe,391,24,80,Left,4,5,-2,6,7.727666667,1,-35.83
5,7,droze,391,24,80,Left,2,4,-3,5,6.1046,1,-35.83
5,8,ploke,391,24,80,Left,1,3,3,5,5.387,1,-35.83
5,3,floof,391,24,80,Left,2,2,1,5,4.699,1,-35.83
5,7,preeth,391,24,80,Left,2,4,-2,6,8.078333333,1,-35.83
5,1,neeg,391,24,80,Left,1,2,-2,4,8.542,1,-35.83
5,6,blooge,391,24,80,Left,2,3,0,6,5.874666667,1,-35.83
5,2,smeed,391,24,80,Left,2,2,-3,5,7.678,1,-35.83
5,8,plooth,391,24,80,Left,2,3,4,6,6.019666667,1,-35.83
5,7,trooge,391,24,80,Left,2,3,-2,6,7.462333333,1,-35.83
5,8,nooth,391,24,80,Left,2,3,3,5,7.3826,1,-35.83
5,3,sneege,391,24,80,Left,2,4,-4,6,8.866166667,1,-35.83
5,5,fleesh,391,24,80,Left,3,4,-2,6,7.346333333,1,-35.83
5,2,skashe,391,24,80,Left,4,5,-2,6,6.7315,1,-35.83
5,5,twase,391,24,80,Left,0,4,-5,5,7.7224,1,-35.83
5,5,gwoot,391,24,80,Left,2,3,-1,5,5.689,1,-35.83
5,5,floche,391,24,80,Left,4,4,0,6,5.889666667,1,-35.83
5,6,teesh,391,24,80,Left,1,3,-3,5,9.3762,1,-35.83
5,4,prote,391,24,80,Left,3,4,-1,5,7.4362,1,-35.83
5,3,kleeg,391,24,80,Left,1,3,-1,5,6.4432,1,-35.83
5,6,dwaze,391,24,80,Left,0,3,-5,5,5.5112,1,-35.83
5,6,yoove,392,44,97,left,1,3,1,5,6.1336,1,-15.83
5,3,thove,392,44,97,left,2,4,-1,5,7.2674,1,-15.83
5,1,throche,392,44,97,left,6,6,-1,7,7.174571429,1,-15.83
5,2,yate,392,44,97,left,1,3,-2,4,7.97475,1,-15.83
5,3,geech,392,44,97,left,1,2,-3,5,7.259,1,-15.83
5,3,flague,392,44,97,left,4,5,-2,6,5.315833333,1,-15.83
5,2,greech,392,44,97,left,1,2,-4,6,7.047,1,-15.83
5,1,pleer,392,44,97,left,1,3,-1,5,7.469,1,-15.83
5,1,shroor,392,44,97,left,4,4,0,6,6.568166667,1,-15.83
5,2,trague,392,44,97,left,2,4,-4,6,6.780833333,1,-15.83
5,1,bleege,392,44,97,left,2,4,-4,6,7.606333333,1,-15.83
5,3,dwote,392,44,97,left,2,4,-3,5,7.1756,1,-15.83
5,4,frafe,392,44,97,left,0,3,-5,5,6.2624,1,-15.83
5,1,sposhe,392,44,97,left,4,5,0,6,6.814333333,1,-15.83
5,2,cheeb,392,44,97,left,2,3,-3,5,7.1544,1,-15.83
5,3,soosh,392,44,97,left,3,3,1,5,6.7524,1,-15.83
5,1,thwooge,392,44,97,left,4,5,-1,7,6.748714286,1,-15.83
5,3,sleer,392,44,97,left,2,3,-3,5,8.3486,1,-15.83
5,5,throoth,392,44,97,left,5,5,1,7,7.328714286,1,-15.83
5,4,thrake,392,44,97,left,4,5,-2,6,7.129666667,1,-15.83
5,3,prake,392,44,97,left,3,4,-1,5,5.9114,1,-15.83
5,3,slome,392,44,97,left,2,3,1,5,6.5934,1,-15.83
5,1,shreesh,392,44,97,left,3,5,-3,7,8.033285714,1,-15.83
5,2,gweesh,392,44,97,left,1,4,-4,6,7.033333333,1,-15.83
5,3,slole,392,44,97,left,2,2,1,5,6.9172,1,-15.83
5,1,dreeze,392,44,97,left,0,4,-6,6,8.07,1,-15.83
5,3,shrore,392,44,97,left,4,5,-2,6,7.434,1,-15.83
5,1,gleeg,392,44,97,left,2,3,-3,5,6.6918,1,-15.83
5,2,gloosh,392,44,97,left,3,3,2,6,5.579166667,1,-15.83
5,4,prool,392,44,97,left,2,2,3,5,5.391,1,-15.83
5,3,dwoze,392,44,97,left,2,4,-3,5,5.3792,1,-15.83
5,2,gloose,392,44,97,left,2,3,0,6,6.6805,1,-15.83
5,1,thwoze,392,44,97,left,4,5,-2,6,6.298833333,1,-15.83
5,4,threel,392,44,97,left,3,4,-2,6,8.427666667,1,-15.83
5,3,plope,392,44,97,left,1,3,3,5,5.6184,1,-15.83
5,4,tweef,392,44,97,left,0,3,-5,5,7.8096,1,-15.83
5,5,broop,392,44,97,left,1,2,1,5,4.8844,1,-15.83
5,4,sloog,392,44,97,left,2,2,1,5,5.4762,1,-15.83
5,2,droog,392,44,97,left,2,3,-1,5,5.4538,1,-15.83
5,2,snood,392,44,97,left,2,3,1,5,6.4686,1,-15.83
5,1,ploop,392,44,97,left,0,2,5,5,4.5794,1,-15.83
5,4,frofe,392,44,97,left,2,3,-3,5,6.1304,1,-15.83
5,5,throom,392,44,97,left,3,4,2,6,6.426166667,1,-15.83
5,3,glooch,392,44,97,left,3,3,2,6,4.988333333,1,-15.83
5,1,throod,392,44,97,left,4,4,0,6,6.734,1,-15.83
5,2,smooge,392,44,97,left,2,4,0,6,6.410666667,1,-15.83
5,5,dwope,392,44,97,left,2,4,-1,5,5.7502,1,-15.83
5,4,krare,392,44,97,left,1,4,-3,5,6.723,1,-15.83
5,5,fache,392,44,97,left,2,4,-3,5,6.3946,1,-15.83
5,3,shrague,392,44,97,left,4,6,-3,7,6.292857143,1,-15.83
5,2,dwoshe,392,44,97,left,4,5,-2,6,6.5405,1,-15.83
5,1,snase,392,44,97,left,2,4,-3,5,8.0544,1,-15.83
5,1,snothe,392,44,97,left,4,5,0,6,8.0725,1,-15.83
5,1,wathe,392,44,97,left,2,4,-3,5,7.6758,1,-15.83
5,1,thrague,392,44,97,left,4,6,-3,7,6.682714286,1,-15.83
5,2,plache,392,44,97,left,3,5,0,6,5.949833333,1,-15.83
5,3,cheem,392,44,97,left,3,3,-1,5,7.3372,1,-15.83
5,3,yofe,392,44,97,left,1,3,0,4,6.10275,1,-15.83
5,2,bloob,392,44,97,left,2,2,1,5,4.4046,1,-15.83
5,4,jeech,392,44,97,left,2,2,-1,5,6.8866,1,-15.83
5,5,smooth,393,48,95,right,3,4,2,6,6.482833333,1,-11.83
5,5,gweesh,393,48,95,right,1,4,-4,6,7.033333333,1,-11.83
5,5,glafe,393,48,95,right,2,4,-3,5,5.8274,1,-11.83
5,4,smeem,393,48,95,right,3,3,-1,5,7.3086,1,-11.83
5,5,glooge,393,48,95,right,2,3,0,6,5.961833333,1,-11.83
5,5,drafe,393,48,95,right,0,4,-5,5,6.6674,1,-11.83
5,5,flothe,393,48,95,right,4,4,0,6,6.935333333,1,-11.83
5,5,yome,393,48,95,right,1,3,2,4,6.14725,1,-11.83
5,5,throshe,393,48,95,right,6,6,-1,7,7.681,1,-11.83
5,4,snobe,393,48,95,right,2,4,-1,5,6.9554,1,-11.83
5,3,kweep,393,48,95,right,2,3,-1,5,6.093,1,-11.83
5,5,shroosh,393,48,95,right,5,5,1,7,6.549,1,-11.83
5,5,slare,393,48,95,right,2,4,-3,5,7.4416,1,-11.83
5,5,poog,393,48,95,right,1,2,2,4,4.7395,1,-11.83
5,5,bloosh,393,48,95,right,3,3,2,6,5.492,1,-11.83
5,5,thood,393,48,95,right,2,3,1,5,6.8834,1,-11.83
5,5,fobe,393,48,95,right,2,3,-2,4,5.98225,1,-11.83
5,5,trame,393,48,95,right,2,3,-3,5,7.6636,1,-11.83
5,5,brore,393,48,95,right,2,3,-3,5,6.735,1,-11.83
5,5,broog,393,48,95,right,2,2,-1,5,4.9016,1,-11.83
5,5,dweege,393,48,95,right,0,4,-6,6,7.789,1,-11.83
5,5,kloob,393,48,95,right,1,2,3,5,4.2606,1,-11.83
5,4,spoop,393,48,95,right,1,3,3,5,5.0398,1,-11.83
5,5,slofe,393,48,95,right,2,3,-1,5,6.5578,1,-11.83
5,5,cheeg,393,48,95,right,2,3,-3,5,7.259,1,-11.83
5,5,voosh,393,48,95,right,3,3,1,5,5.6826,1,-11.83
5,5,shroon,393,48,95,right,3,4,2,6,6.695166667,1,-11.83
5,5,thwote,393,48,95,right,4,5,-2,6,7.795833333,1,-11.83
5,5,shroot,393,48,95,right,4,4,0,6,7.079666667,1,-11.83
5,5,thade,393,48,95,right,2,3,-3,5,8.0544,1,-11.83
5,5,kreesh,393,48,95,right,2,4,-2,6,7.430666667,1,-11.83
5,5,yooge,393,48,95,right,1,3,1,5,6.341,1,-11.83
5,5,snone,393,48,95,right,2,4,1,5,8.0068,1,-11.83
5,5,gwoke,393,48,95,right,2,4,-1,5,5.0712,1,-11.83
5,5,veef,393,48,95,right,0,2,-4,4,7.1525,1,-11.83
5,5,threed,393,48,95,right,2,3,-4,6,8.465666667,1,-11.83
5,5,shroose,393,48,95,right,4,5,-1,7,7.493,1,-11.83
5,5,kreeg,393,48,95,right,1,3,-3,5,6.8356,1,-11.83
5,5,gweet,393,48,95,right,0,3,-5,5,7.767,1,-11.83
5,5,nofe,393,48,95,right,1,3,0,4,7.2965,1,-11.83
5,5,thweeth,393,48,95,right,3,5,-3,7,8.294857143,1,-11.83
5,4,chague,393,48,95,right,4,5,-2,6,5.753,1,-11.83
5,5,thole,393,48,95,right,2,3,1,5,7.8768,1,-11.83
5,5,thwoche,393,48,95,right,6,6,-1,7,6.656428571,1,-11.83
5,5,throoth,393,48,95,right,5,5,1,7,7.328714286,1,-11.83
5,5,threek,393,48,95,right,3,4,-2,6,7.8855,1,-11.83
5,5,zoche,393,48,95,right,4,4,-1,5,5.8318,1,-11.83
5,5,kwobe,393,48,95,right,3,4,-1,5,4.9666,1,-11.83
5,5,twore,393,48,95,right,2,4,-3,5,7.5224,1,-11.83
5,5,dwague,393,48,95,right,2,5,-4,6,5.375833333,1,-11.83
5,5,zoot,393,48,95,right,2,2,0,4,6.036,1,-11.83
5,5,shroche,393,48,95,right,6,6,-1,7,6.784714286,1,-11.83
5,5,thoove,393,48,95,right,2,4,0,6,7.307333333,1,-11.83
5,7,freesh,393,48,95,right,1,3,-4,6,7.673333333,1,-11.83
5,5,klabe,393,48,95,right,1,4,-1,5,5.4316,1,-11.83
5,5,thage,393,48,95,right,2,4,-3,5,7.6068,1,-11.83
5,5,chothe,393,48,95,right,4,5,0,6,7.3725,1,-11.83
5,5,blool,393,48,95,right,1,1,3,5,4.9112,1,-11.83
5,5,cheeth,393,48,95,right,3,4,-2,6,8.238333333,1,-11.83
5,5,glogue,393,48,95,right,4,4,0,6,5.170333333,1,-11.83
5,5,blathe,393,48,95,right,4,5,-2,6,6.922666667,1,-11.83
5,4,skooge,394,43,93,right,2,4,0,6,6.138333333,1,-16.83
5,5,yage,394,43,93,right,1,3,-2,4,6.2145,1,-16.83
5,6,proshe,394,43,93,right,5,5,0,6,6.757666667,1,-16.83
5,6,shreege,394,43,93,right,2,5,-5,7,8.361285714,1,-16.83
5,7,swague,394,43,93,right,2,4,-4,6,5.7215,1,-16.83
5,4,dwoot,394,43,93,right,2,3,-1,5,6.1366,1,-16.83
5,4,yeem,394,43,93,right,2,2,0,4,7.446,1,-16.83
5,5,thrare,394,43,93,right,2,5,-4,6,7.998833333,1,-16.83
5,8,smeege,394,43,93,right,2,4,-4,6,8.142333333,1,-16.83
5,6,loshe,394,43,93,right,3,3,1,5,7.331,1,-16.83
5,3,sloob,394,43,93,right,2,2,1,5,5.3716,1,-16.83
5,4,thwage,394,43,93,right,2,5,-4,6,6.732333333,1,-16.83
5,4,nague,394,43,93,right,3,4,-1,5,6.4782,1,-16.83
5,5,gwoor,394,43,93,right,2,3,-1,5,5.0752,1,-16.83
5,7,poshe,394,43,93,right,3,4,1,5,6.9118,1,-16.83
5,6,shreeve,394,43,93,right,2,5,-5,7,8.213142857,1,-16.83
5,6,dogue,394,43,93,right,4,4,-1,5,5.847,1,-16.83
5,5,shrashe,394,43,93,right,4,6,-3,7,7.385428571,1,-16.83
5,5,dwogue,394,43,93,right,4,5,-2,6,5.265833333,1,-16.83
5,8,vave,394,43,93,right,0,3,-4,4,5.70625,1,-16.83
5,4,groche,394,43,93,right,4,4,-2,6,6.181166667,1,-16.83
5,4,snoob,394,43,93,right,2,3,1,5,5.9164,1,-16.83
5,7,glase,394,43,93,right,2,4,-3,5,6.6472,1,-16.83
5,5,plafe,394,43,93,right,1,4,-1,5,5.8102,1,-16.83
5,4,glathe,394,43,93,right,4,5,-2,6,7.009833333,1,-16.83
5,5,joshe,394,43,93,right,3,4,1,5,6.5566,1,-16.83
5,4,krashe,394,43,93,right,3,5,-2,6,6.674833333,1,-16.83
5,6,thove,394,43,93,right,2,4,-1,5,7.2674,1,-16.83
5,7,zooge,394,43,93,right,2,3,-1,5,5.961,1,-16.83
5,5,trake,394,43,93,right,2,3,-3,5,7.3368,1,-16.83
5,5,dabe,394,43,93,right,0,3,-4,4,6.6535,1,-16.83
5,7,cheel,394,43,93,right,3,3,-1,5,7.661,1,-16.83
5,8,smothe,394,43,93,right,4,5,0,6,7.348666667,1,-16.83
5,7,tave,394,43,93,right,0,3,-4,4,7.72575,1,-16.83
5,6,shrote,394,43,93,right,4,5,-2,6,7.9455,1,-16.83
5,5,gwoose,394,43,93,right,2,4,-2,6,6.403,1,-16.83
5,4,dweese,394,43,93,right,0,4,-6,6,8.507666667,1,-16.83
5,3,smoog,394,43,93,right,2,3,1,5,5.1524,1,-16.83
5,5,swole,394,43,93,right,2,2,-1,5,6.5842,1,-16.83
5,4,glogue,394,43,93,right,4,4,0,6,5.170333333,1,-16.83
5,6,dreeze,394,43,93,right,0,4,-6,6,8.07,1,-16.83
5,5,twoop,394,43,93,right,1,3,1,5,5.6718,1,-16.83
5,4,mofe,394,43,93,right,1,3,0,4,6.21075,1,-16.83
5,5,skague,394,43,93,right,4,5,-2,6,5.456833333,1,-16.83
5,6,gloog,394,43,93,right,2,2,1,5,4.6138,1,-16.83
5,6,throol,394,43,93,right,3,3,2,6,6.696,1,-16.83
5,3,gwore,394,43,93,right,2,4,-3,5,6.1142,1,-16.83
5,6,spathe,394,43,93,right,4,5,-2,6,7.379166667,1,-16.83
5,5,krore,394,43,93,right,3,4,-1,5,6.591,1,-16.83
5,6,sneem,394,43,93,right,3,3,-1,5,8.1772,1,-16.83
5,7,yoshe,394,43,93,right,3,4,1,5,6.9208,1,-16.83
5,6,theeg,394,43,93,right,2,3,-3,5,8.5138,1,-16.83
5,7,skathe,394,43,93,right,4,5,-2,6,7.186333333,1,-16.83
5,8,zeed,394,43,93,right,0,1,-4,4,7.43275,1,-16.83
5,5,bloshe,394,43,93,right,4,4,0,6,6.357833333,1,-16.83
5,6,shreeze,394,43,93,right,2,5,-5,7,8.084,1,-16.83
5,4,sheeb,394,43,93,right,2,3,-3,5,7.8634,1,-16.83
5,5,yoche,394,43,93,right,3,4,1,5,6.2118,1,-16.83
5,4,kloob,394,43,93,right,1,2,3,5,4.2606,1,-16.83
5,6,thoof,394,43,93,right,2,3,1,5,6.4784,1,-16.83
5,1,twogue,395,35,91,right,4,5,-2,6,6.066333333,1,-24.83
5,3,teeve,395,35,91,right,0,3,-5,5,9.628,1,-24.83
5,1,slale,395,35,91,right,4,4,-1,5,7.0492,1,-24.83
5,1,shroosh,395,35,91,right,5,5,1,7,6.549,1,-24.83
5,1,dwafe,395,35,91,right,0,4,-5,5,5.942,1,-24.83
5,3,throve,395,35,91,right,4,5,-2,6,7.054,1,-24.83
5,9,dwook,395,35,91,right,1,3,1,5,4.4798,1,-24.83
5,9,greer,395,35,91,right,0,2,-5,5,7.8786,1,-24.83
5,5,bloog,395,35,91,right,2,2,1,5,4.5092,1,-24.83
5,2,spobe,395,35,91,right,2,4,-1,5,5.9914,1,-24.83
5,7,threer,395,35,91,right,2,4,-4,6,8.754666667,1,-24.83
5,8,zoshe,395,35,91,right,4,4,-1,5,6.5408,1,-24.83
5,5,plache,395,35,91,right,3,5,0,6,5.949833333,1,-24.83
5,5,prooch,395,35,91,right,4,4,2,6,5.301,1,-24.83
5,6,theen,395,35,91,right,3,3,-1,5,9.4606,1,-24.83
5,1,slashe,395,35,91,right,4,5,-2,6,7.273666667,1,-24.83
5,1,speeve,395,35,91,right,2,4,-4,6,7.89,1,-24.83
5,2,swoze,395,35,91,right,2,3,-3,5,5.794,1,-24.83
5,3,dwoke,395,35,91,right,2,4,-1,5,5.5188,1,-24.83
5,2,sweeth,395,35,91,right,1,3,-4,6,8.206833333,1,-24.83
5,9,kwoche,395,35,91,right,5,5,0,6,5.3695,1,-24.83
5,8,preesh,395,35,91,right,2,4,-2,6,7.6235,1,-24.83
5,9,throod,395,35,91,right,4,4,0,6,6.734,1,-24.83
5,1,sleech,395,35,91,right,3,3,-2,6,7.438666667,1,-24.83
5,1,thwofe,395,35,91,right,4,5,-2,6,6.657833333,1,-24.83
5,5,snoove,395,35,91,right,2,4,0,6,6.961666667,1,-24.83
5,5,dwooth,395,35,91,right,3,4,0,6,6.1295,1,-24.83
5,6,pathe,395,35,91,right,3,4,-1,5,7.5896,1,-24.83
5,1,gwote,395,35,91,right,2,4,-3,5,6.728,1,-24.83
5,6,seeb,395,35,91,right,0,2,-4,4,8.30575,1,-24.83
5,1,thoosh,395,35,91,right,3,4,2,6,7.0975,1,-24.83
5,6,dobe,395,35,91,right,2,3,-2,4,6.4885,1,-24.83
5,2,thwope,395,35,91,right,4,5,0,6,6.608,1,-24.83
5,4,flobe,395,35,91,right,2,3,-1,5,5.5908,1,-24.83
5,5,dwade,395,35,91,right,0,3,-5,5,6.347,1,-24.83
5,1,yooch,395,35,91,right,2,3,3,5,5.1728,1,-24.83
5,1,shreel,395,35,91,right,3,4,-2,6,7.972833333,1,-24.83
5,6,twale,395,35,91,right,2,4,-3,5,7.262,1,-24.83
5,2,smoob,395,35,91,right,2,3,1,5,5.0478,1,-24.83
5,4,plare,395,35,91,right,1,4,-1,5,6.562,1,-24.83
5,1,dweeze,395,35,91,right,0,4,-6,6,7.4655,1,-24.83
5,1,fleep,395,35,91,right,3,3,-1,5,6.7172,1,-24.83
5,2,shrage,395,35,91,right,2,5,-4,6,6.882,1,-24.83
5,7,trook,395,35,91,right,1,2,1,5,6.1658,1,-24.83
5,8,thone,395,35,91,right,2,4,1,5,8.4216,1,-24.83
5,4,smobe,395,35,91,right,2,4,-1,5,6.0868,1,-24.83
5,1,deef,395,35,91,right,0,1,-4,4,7.97125,1,-24.83
5,2,gwabe,395,35,91,right,0,4,-5,5,5.3472,1,-24.83
5,3,vake,395,35,91,right,2,3,-2,4,5.65475,1,-24.83
5,2,dweek,395,35,91,right,1,3,-3,5,6.5578,1,-24.83
5,2,shoose,395,35,91,right,2,4,0,6,7.744,1,-24.83
5,6,dwoot,395,35,91,right,2,3,-1,5,6.1366,1,-24.83
5,8,glook,395,35,91,right,1,2,3,5,4.3652,1,-24.83
5,2,zabe,395,35,91,right,0,2,-4,4,5.60875,1,-24.83
5,3,ploshe,395,35,91,right,3,4,2,6,6.430666667,1,-24.83
5,6,pleer,395,35,91,right,1,3,-1,5,7.469,1,-24.83
5,2,thwone,395,35,91,right,4,5,0,6,7.411333333,1,-24.83
5,1,glake,395,35,91,right,4,4,-1,5,5.5362,1,-24.83
5,4,loshe,395,35,91,right,3,3,1,5,7.331,1,-24.83
5,2,lache,395,35,91,right,3,4,-1,5,6.754,1,-24.83
5,4,blage,396,57,92,right,2,4,-3,5,5.6802,1,-2.83
5,4,floche,396,57,92,right,4,4,0,6,5.889666667,1,-2.83
5,3,beeg,396,57,92,right,0,2,-4,4,7.22775,1,-2.83
5,5,jobe,396,57,92,right,1,3,0,4,5.4635,1,-2.83
5,2,dwooch,396,57,92,right,3,4,0,6,5.083833333,1,-2.83
5,1,gweesh,396,57,92,right,1,4,-4,6,7.033333333,1,-2.83
5,5,spoot,396,57,92,right,2,3,1,5,6.4652,1,-2.83
5,4,preege,396,57,92,right,1,4,-4,6,8.006166667,1,-2.83
5,5,thweeth,396,57,92,right,3,5,-3,7,8.294857143,1,-2.83
5,6,neeth,396,57,92,right,2,3,-1,5,9.4606,1,-2.83
5,4,swoog,396,57,92,right,2,2,-1,5,5.1432,1,-2.83
5,5,zoge,396,57,92,right,2,3,-2,4,5.5745,1,-2.83
5,3,yoof,396,57,92,right,1,2,2,4,4.804,1,-2.83
5,6,yabe,396,57,92,right,1,3,-2,4,6.08375,1,-2.83
5,4,dwome,396,57,92,right,2,4,-1,5,5.8456,1,-2.83
5,3,woche,396,57,92,right,4,4,-1,5,6.289,1,-2.83
5,5,smane,396,57,92,right,4,4,-1,5,7.2702,1,-2.83
5,4,dwoot,396,57,92,right,2,3,-1,5,6.1366,1,-2.83
5,3,sloof,396,57,92,right,2,2,1,5,5.5188,1,-2.83
5,5,kweege,396,57,92,right,1,4,-4,6,7.208833333,1,-2.83
5,4,drague,396,57,92,right,2,5,-4,6,5.980333333,1,-2.83
5,6,shreem,396,57,92,right,3,4,-2,6,7.703,1,-2.83
5,4,dwone,396,57,92,right,2,4,-1,5,6.7142,1,-2.83
5,5,gwabe,396,57,92,right,0,4,-5,5,5.3472,1,-2.83
5,6,keeb,396,57,92,right,1,2,-2,4,6.917,1,-2.83
5,3,skeek,396,57,92,right,3,3,-1,5,6.655,1,-2.83
5,1,tweef,396,57,92,right,0,3,-5,5,7.8096,1,-2.83
5,5,smome,396,57,92,right,2,4,1,5,6.2696,1,-2.83
5,4,skame,396,57,92,right,4,4,-1,5,6.0748,1,-2.83
5,5,drore,396,57,92,right,2,4,-3,5,7.2872,1,-2.83
5,5,plothe,396,57,92,right,3,4,2,6,6.8855,1,-2.83
5,6,ploor,396,57,92,right,1,2,3,5,5.391,1,-2.83
5,3,dooth,396,57,92,right,3,3,1,5,6.8834,1,-2.83
5,3,skeeth,396,57,92,right,3,4,-2,6,7.942166667,1,-2.83
5,4,skeese,396,57,92,right,2,4,-4,6,8.588666667,1,-2.83
5,5,shrobe,396,57,92,right,4,5,-2,6,6.684833333,1,-2.83
5,3,shroosh,396,57,92,right,5,5,1,7,6.549,1,-2.83
5,4,thwode,396,57,92,right,4,4,-2,6,6.995333333,1,-2.83
5,2,deeth,396,57,92,right,1,2,-3,5,8.9614,1,-2.83
5,3,sleeb,396,57,92,right,2,3,-3,5,7.4496,1,-2.83
5,2,thode,396,57,92,right,2,3,-1,5,7.9224,1,-2.83
5,4,bleef,396,57,92,right,2,3,-3,5,6.6298,1,-2.83
5,6,shraze,396,57,92,right,2,4,-4,6,6.5585,1,-2.83
5,3,kreesh,396,57,92,right,2,4,-2,6,7.430666667,1,-2.83
5,4,feef,396,57,92,right,0,2,-4,4,7.465,1,-2.83
5,5,shreeg,396,57,92,right,2,4,-4,6,7.637833333,1,-2.83
5,5,boosh,396,57,92,right,3,3,1,5,5.7854,1,-2.83
5,5,skafe,396,57,92,right,2,4,-3,5,6.0392,1,-2.83
5,3,pleep,396,57,92,right,2,3,1,5,6.6574,1,-2.83
5,5,sweeg,396,57,92,right,0,2,-5,5,7.2212,1,-2.83
5,3,dwothe,396,57,92,right,4,5,-2,6,6.995333333,1,-2.83
5,6,slache,396,57,92,right,4,5,-2,6,6.682833333,1,-2.83
5,6,tashe,396,57,92,right,2,4,-3,5,8.4692,1,-2.83
5,3,treeb,396,57,92,right,0,2,-5,5,8.3878,1,-2.83
5,4,loosh,396,57,92,right,2,2,3,5,6.292,1,-2.83
5,2,neef,396,57,92,right,1,2,-2,4,8.59525,1,-2.83
5,3,gleese,396,57,92,right,2,4,-4,6,8.412166667,1,-2.83
5,3,glothe,396,57,92,right,4,4,0,6,6.899833333,1,-2.83
5,1,gwool,396,57,92,right,1,2,1,5,4.6828,1,-2.83
5,5,throche,396,57,92,right,6,6,-1,7,7.174571429,1,-2.83
5,3,shreen,397,52,82,Right,3,4,-2,6,8.426833333,1,-7.83
5,3,smage,397,52,82,Right,2,4,-3,5,6.3234,1,-7.83
5,5,pabe,397,52,82,Right,1,3,-2,4,6.0725,1,-7.83
5,4,peeb,397,52,82,Right,1,2,-2,4,7.20625,1,-7.83
5,3,skoshe,397,52,82,Right,4,5,0,6,6.6215,1,-7.83
5,3,bave,397,52,82,Right,0,3,-4,4,5.83475,1,-7.83
5,4,wathe,397,52,82,Right,2,4,-3,5,7.6758,1,-7.83
5,5,shoose,397,52,82,Right,2,4,0,6,7.744,1,-7.83
5,4,krare,397,52,82,Right,1,4,-3,5,6.723,1,-7.83
5,4,threeve,397,52,82,Right,2,5,-5,7,8.603,1,-7.83
5,5,steech,397,52,82,Right,1,3,-4,6,8.277166667,1,-7.83
5,3,smathe,397,52,82,Right,4,5,-2,6,7.458666667,1,-7.83
5,2,geeth,397,52,82,Right,1,3,-3,5,8.5138,1,-7.83
5,4,breer,397,52,82,Right,0,2,-5,5,7.774,1,-7.83
5,3,floog,397,52,82,Right,2,2,1,5,4.6564,1,-7.83
5,1,kweesh,397,52,82,Right,2,4,-2,6,6.826166667,1,-7.83
5,1,meesh,397,52,82,Right,2,3,-1,5,8.0462,1,-7.83
5,1,frooth,397,52,82,Right,3,3,0,6,6.3965,1,-7.83
5,2,skague,397,52,82,Right,4,5,-2,6,5.456833333,1,-7.83
5,4,sogue,397,52,82,Right,4,4,-1,5,6.2618,1,-7.83
5,4,threesh,397,52,82,Right,3,5,-3,7,8.423142857,1,-7.83
5,3,deeb,397,52,82,Right,0,1,-4,4,7.78725,1,-7.83
5,4,dware,397,52,82,Right,0,4,-5,5,6.6938,1,-7.83
5,1,yeech,397,52,82,Right,2,2,-1,5,7.2508,1,-7.83
5,4,bloge,397,52,82,Right,2,3,-1,5,5.5482,1,-7.83
5,4,plake,397,52,82,Right,3,4,1,5,5.519,1,-7.83
5,1,kwashe,397,52,82,Right,3,5,-2,6,6.070333333,1,-7.83
5,3,smane,397,52,82,Right,4,4,-1,5,7.2702,1,-7.83
5,1,fleeth,397,52,82,Right,3,4,-2,6,7.801166667,1,-7.83
5,1,pleel,397,52,82,Right,2,3,1,5,7.0766,1,-7.83
5,2,thague,397,52,82,Right,4,5,-2,6,6.798666667,1,-7.83
5,3,steese,397,52,82,Right,0,4,-6,6,9.969333333,1,-7.83
5,2,zoot,397,52,82,Right,2,2,0,4,6.036,1,-7.83
5,1,spooth,397,52,82,Right,3,4,2,6,6.403333333,1,-7.83
5,1,gwoon,397,52,82,Right,1,3,1,5,5.2276,1,-7.83
5,4,doof,397,52,82,Right,2,2,0,4,5.37375,1,-7.83
5,1,dweef,397,52,82,Right,0,3,-5,5,6.849,1,-7.83
5,1,dwook,397,52,82,Right,1,3,1,5,4.4798,1,-7.83
5,1,twathe,397,52,82,Right,2,5,-4,6,7.905833333,1,-7.83
5,2,tooge,397,52,82,Right,2,3,-1,5,7.7574,1,-7.83
5,3,zake,397,52,82,Right,2,2,-2,4,5.42875,1,-7.83
5,3,toge,397,52,82,Right,2,3,-2,4,7.82,1,-7.83
5,2,throoge,397,52,82,Right,4,5,-1,7,7.266857143,1,-7.83
5,2,speet,397,52,82,Right,2,3,-3,5,8.5432,1,-7.83
5,3,shrage,397,52,82,Right,2,5,-4,6,6.882,1,-7.83
5,4,soshe,397,52,82,Right,4,4,-1,5,7.7914,1,-7.83
5,3,twoom,397,52,82,Right,1,3,1,5,5.7672,1,-7.83
5,2,theep,397,52,82,Right,3,3,-1,5,8.4966,1,-7.83
5,1,threer,397,52,82,Right,2,4,-4,6,8.754666667,1,-7.83
