posemo,negemo
0.00,5.88
1.19,2.38
0.00,4.94
0.00,4.94
2.44,2.44
0.00,0.00
0.00,0.00
2.47,2.47
0.00,5.63
1.16,8.14
0.00,1.05
2.47,6.17
1.18,2.35
0.00,7.23
4.49,2.25
0.99,0.99
4.17,4.17
1.18,3.53
4.23,5.63
2.50,3.75
5.95,1.19
0.00,1.22
0.00,2.38
1.10,3.30
3.61,2.41
3.61,2.41
1.14,3.41
2.20,0.00
0.00,2.41
4.76,2.38
1.18,1.18
0.00,3.37
1.20,4.82
0.00,6.02
0.00,4.71
3.41,2.27
2.44,3.66
1.27,2.53
3.70,2.47
4.35,3.26
1.25,0.00
3.95,11.84
2.38,0.00
2.35,2.35
5.75,0.00
1.19,2.38
1.09,2.17
2.41,6.02
1.37,8.22
3.95,0.00
2.53,0.00
1.25,2.50
1.16,1.16
1.25,6.25
1.23,2.47
2.53,10.13
3.53,0.00
0.00,1.22
4.82,1.20
0.00,1.12
2.63,2.63
1.08,0.00
3.53,3.53
4.29,7.14
3.70,8.64
0.00,4.76
0.00,2.06
4.88,0.00
2.41,2.41
0.00,3.80
1.22,0.00
1.12,3.37
2.56,3.85
1.08,7.53
2.44,1.22
1.10,2.20
2.63,13.16
0.00,1.00
4.49,3.37
2.27,1.14
0.00,5.00
4.00,1.33
1.15,1.15
7.14,1.19
3.23,4.30
0.00,4.65
2.38,0.00
1.18,1.18
0.00,4.55
0.00,4.76
3.30,2.20
1.98,6.93
2.41,7.23
2.30,4.60
1.30,2.60
2.33,6.98
2.08,2.08
2.27,1.14
3.49,0.00
1.23,4.94
2.20,6.59
1.28,5.13
1.08,8.60
2.44,2.44
3.49,5.81
2.25,2.25
2.25,2.25
4.49,3.37
0.00,0.00
2.50,2.50
1.04,9.38
0.00,2.27
1.10,2.20
0.00,5.32
1.22,0.00
0.00,0.00
5.56,3.33
2.22,2.22
0.00,3.33
0.00,1.03
3.80,0.00
1.20,6.02
1.12,4.49
2.27,5.68
2.20,3.30
1.00,7.00
2.41,3.61
2.22,6.67
3.33,3.33
2.44,7.32
1.15,1.15
1.14,5.68
1.03,4.12
0.00,8.43
2.17,6.52
4.71,2.35
2.74,9.59
3.41,2.27
0.00,5.75
1.09,1.09
4.44,2.22
0.00,3.33
1.15,5.75
3.66,0.00
2.04,6.12
2.25,0.00
1.19,3.57
0.00,8.79
2.22,6.67
0.00,3.45
1.09,5.43
2.06,2.06
3.49,5.81
2.38,3.57
3.41,2.27
3.41,5.68
0.00,4.17
2.30,0.00
1.22,3.66
3.41,0.00
1.03,7.22
0.00,8.75
1.08,3.23
1.22,4.88
9.88,1.23
0.00,3.16
0.00,0.00
2.15,5.38
3.53,2.35
0.00,1.11
3.03,3.03
1.11,0.00
0.96,3.85
4.26,2.13
4.49,7.87
3.45,1.15
0.00,1.16
4.49,5.62
4.26,1.06
3.16,8.42
1.20,2.41
1.11,1.11
0.00,2.00
0.00,5.62
3.37,3.37
4.12,1.03
1.12,7.87
4.12,4.12
0.00,4.35
2.13,1.06
2.27,2.27
0.00,11.63
1.06,1.06
3.85,0.96
2.04,4.08
0.00,5.00
3.57,5.95
5.68,2.27
1.10,1.10
4.08,0.00
0.00,2.86
2.22,1.11
5.56,1.11
4.30,1.08
1.03,10.31
0.00,0.99
2.30,12.64
6.02,2.41
0.99,1.98
0.00,9.47
3.30,3.30
0.00,2.17
1.90,2.86
4.08,4.08
2.27,2.27
0.00,2.35
3.09,2.06
1.08,6.45
3.30,8.79
1.10,2.20
7.06,2.35
2.20,4.40
0.00,0.00
1.10,1.10
1.05,0.00
2.11,11.58
1.06,5.32
2.11,1.05
1.14,13.64
0.00,2.15
3.45,2.30
0.00,3.16
3.30,5.49
2.06,1.03
1.10,3.30
1.90,1.90
4.76,4.76
3.12,2.08
1.05,3.16
1.14,2.27
4.35,6.52
0.00,4.40
0.00,1.12
3.23,3.23
2.22,2.22
2.00,1.00
2.13,1.06
0.98,0.98
0.00,3.26
0.00,4.49
0.00,2.91
2.25,5.62
2.30,6.90
1.06,7.45
2.27,3.41
4.12,3.09
0.00,1.15
1.94,6.80
1.96,0.98
4.90,1.96
0.98,5.88
2.06,3.09
6.19,2.06
2.97,0.00
5.49,0.00
1.05,4.21
1.05,3.16
0.00,1.02
2.02,3.03
1.03,2.06
0.00,0.00
3.33,2.22
1.04,4.17
3.06,4.08
3.12,5.21
0.00,3.96
0.00,2.02
0.99,0.99
1.18,2.35
1.96,2.94
2.11,6.32
2.20,4.40
1.90,8.57
0.00,10.42
0.00,6.86
2.80,3.74
4.67,0.93
0.00,3.00
4.12,5.15
0.98,4.90
2.15,7.53
2.20,4.40
2.02,0.00
2.73,0.91
1.04,1.04
1.06,3.19
2.83,1.89
0.92,4.59
2.20,8.79
3.19,1.06
2.15,2.15
3.19,3.19
1.05,1.05
2.73,0.00
1.92,0.00
2.00,3.00
3.16,3.16
1.85,4.63
2.06,2.06
3.96,4.95
2.06,4.12
0.97,12.62
2.30,6.90
1.90,1.90
5.81,2.33
2.94,1.96
1.01,1.01
1.02,2.04
1.89,0.00
1.10,7.69
0.00,2.97
0.00,2.13
1.90,2.86
3.30,2.20
1.10,5.49
1.05,5.26
0.95,2.86
0.00,5.61
1.90,2.86
1.08,1.08
0.00,2.00
2.88,5.77
0.00,1.05
1.04,2.08
4.30,3.23
2.02,2.02
4.26,0.00
0.00,1.79
7.92,3.96
2.91,1.94
0.00,2.73
1.98,1.98
0.00,2.97
6.06,3.03
1.85,0.00
5.71,1.90
4.90,2.94
5.15,2.06
3.96,5.94
0.96,3.85
0.88,0.88
0.00,0.00
4.35,3.26
2.86,2.86
0.96,5.77
0.00,3.03
7.84,3.92
0.00,1.85
3.30,4.40
3.74,6.54
0.93,0.93
0.00,11.88
0.94,8.49
0.00,6.54
0.92,4.59
2.00,4.00
5.94,4.95
0.99,0.00
0.96,0.96
3.81,1.90
0.99,0.00
1.83,2.75
0.00,4.42
1.12,6.74
5.50,0.00
1.87,0.93
0.00,11.83
2.52,2.52
0.95,1.90
1.92,4.81
1.77,0.88
0.93,0.00
0.00,1.74
0.00,3.16
0.98,0.98
1.92,4.81
3.70,3.70
0.93,1.85
5.56,1.85
1.92,2.88
2.08,2.08
6.32,1.05
0.00,11.96
2.94,3.92
0.00,0.94
2.91,0.97
0.00,6.84
0.00,4.72
0.90,1.80
5.05,0.00
1.82,3.64
0.00,3.54
0.00,0.88
0.97,1.94
3.00,5.00
1.00,2.00
4.92,1.64
3.92,2.94
3.77,1.89
2.94,4.90
0.94,0.94
1.71,3.42
2.65,0.88
0.00,1.98
0.98,5.88
4.90,4.90
1.94,0.97
1.90,6.67
0.93,6.54
2.29,0.76
0.95,0.95
0.87,1.74
0.93,3.70
2.52,5.04
0.00,4.81
0.91,1.82
5.45,3.64
2.83,0.00
4.04,2.02
0.93,1.87
2.75,10.09
0.97,4.85
2.56,0.85
1.96,2.94
3.74,0.00
2.65,3.54
0.88,2.63
3.12,4.17
1.90,2.86
0.00,7.21
0.96,5.77
0.00,1.65
3.88,0.00
8.33,1.85
2.65,4.42
0.88,3.54
1.94,0.00
1.83,0.00
0.00,1.72
6.73,1.92
2.91,0.97
0.93,0.00
2.04,8.16
2.56,0.00
5.41,0.90
0.00,2.61
0.93,0.93
0.94,0.94
2.78,5.56
0.91,9.09
0.90,1.80
1.74,1.74
3.88,0.97
0.85,2.56
0.88,6.19
1.82,5.45
6.48,10.19
1.00,3.00
1.92,0.96
0.00,3.74
2.86,0.95
2.80,1.87
2.75,0.92
0.92,4.59
0.84,7.56
0.00,12.38
1.77,7.96
1.90,0.00
1.87,2.80
1.71,0.85
0.90,6.31
0.00,3.97
0.00,1.67
3.51,4.39
1.83,3.67
1.69,0.00
0.86,9.48
7.27,3.64
1.75,0.88
5.97,1.49
1.85,1.85
2.86,2.86
3.85,3.85
0.00,0.84
4.80,1.60
0.88,3.51
0.93,8.33
0.87,0.00
0.00,2.65
0.96,0.96
2.80,0.93
4.63,5.56
2.52,2.52
1.72,6.03
8.57,7.62
5.61,0.93
3.57,5.36
0.88,5.31
0.00,4.27
4.76,0.95
3.23,0.81
1.82,3.64
1.83,9.17
1.68,2.52
4.59,2.75
0.93,4.63
0.96,3.85
1.82,3.64
0.86,5.17
0.77,2.31
0.79,5.56
1.92,1.92
3.33,2.50
1.96,1.96
6.54,8.41
0.85,3.39
0.90,3.60
1.67,3.33
1.85,4.63
3.20,5.60
0.82,2.46
0.83,0.83
1.83,3.67
1.92,1.92
5.88,4.90
0.90,2.70
3.57,3.57
1.80,0.90
2.63,4.39
0.00,2.33
3.42,7.69
0.00,3.51
5.71,1.90
7.69,6.73
1.72,0.86
5.41,3.60
0.00,9.73
1.57,7.09
6.31,4.50
0.88,6.14
1.61,7.26
0.89,1.79
2.75,0.92
0.89,2.68
1.60,0.00
0.00,3.64
4.92,2.46
0.87,2.61
2.61,1.74
3.31,4.13
3.45,0.00
2.44,4.07
0.00,3.51
2.31,2.31
0.00,4.84
0.00,4.88
4.10,1.64
2.42,2.42
0.91,5.45
1.68,5.04
3.28,3.28
4.35,2.61
4.13,5.79
0.85,7.69
0.74,0.00
0.00,2.75
4.10,0.00
9.92,0.76
1.63,0.81
1.57,2.36
1.55,6.98
0.00,3.51
2.54,5.08
0.82,8.20
2.52,2.52
2.61,9.57
4.24,0.85
1.64,3.28
3.45,4.31
2.63,3.51
2.63,6.14
2.73,3.64
0.00,3.25
2.50,0.00
2.31,5.38
0.00,0.00
3.20,1.60
0.78,5.47
1.63,9.76
2.78,5.56
2.86,4.76
4.31,1.72
0.00,4.39
2.63,3.51
0.75,4.48
0.84,3.36
3.28,0.00
5.22,0.00
0.85,1.71
3.39,11.02
0.83,2.48
1.83,0.92
0.76,2.27
4.27,1.71
2.70,2.70
1.64,0.00
0.00,3.85
3.33,4.17
0.85,10.17
1.69,5.93
0.81,2.42
1.59,0.79
0.00,4.46
3.39,5.08
4.46,5.36
1.64,10.66
3.45,2.59
3.60,6.31
1.64,5.74
5.00,0.83
5.83,6.67
3.31,3.31
1.63,0.00
2.29,0.00
0.00,0.00
3.51,7.89
0.89,0.89
7.21,2.70
4.46,2.68
1.75,1.75
0.85,2.56
3.94,3.94
3.64,6.36
0.83,3.31
2.52,2.52
1.55,2.33
4.65,3.10
1.53,4.58
0.85,1.71
1.49,2.99
0.78,3.12
3.42,5.98
5.00,2.50
1.46,2.19
0.83,0.83
0.83,0.83
2.44,4.07
1.54,0.77
4.58,3.05
0.75,4.48
1.56,6.25
2.36,0.79
2.13,2.84
3.94,0.00
3.33,3.33
0.00,5.30
3.76,8.27
0.00,3.68
2.46,3.28
0.00,1.77
1.57,0.00
0.72,5.07
1.55,2.33
2.21,1.47
3.05,2.29
2.40,2.40
2.36,5.51
3.15,3.94
4.62,0.00
2.11,2.11
0.84,1.68
2.29,7.63
0.78,5.43
1.53,3.82
1.65,6.61
2.50,6.67
1.67,0.83
3.31,3.31
0.76,1.52
3.31,4.13
4.07,5.69
6.61,4.96
0.76,3.79
5.38,3.08
2.96,5.93
4.17,3.33
1.57,6.30
1.63,4.07
3.05,1.53
4.76,5.56
2.36,5.51
6.35,6.35
6.02,4.51
2.14,0.00
0.00,4.55
4.24,0.85
0.00,6.25
5.38,0.00
5.38,3.08
3.28,1.64
6.78,6.78
2.17,0.00
0.72,0.72
3.85,1.54
2.99,2.24
2.05,3.42
2.27,4.55
0.00,2.94
1.55,3.10
1.60,2.40
5.88,10.29
2.26,1.50
3.73,0.75
4.20,4.20
3.28,0.82
0.00,6.03
0.00,6.02
3.88,1.55
3.76,1.50
3.76,0.75
4.48,2.99
2.17,5.80
2.05,1.37
2.31,1.54
0.74,3.70
0.71,2.13
1.57,4.72
3.70,5.19
3.76,4.51
1.41,4.93
2.46,4.10
0.78,3.88
3.20,4.80
2.90,0.72
2.42,6.45
1.96,3.92
5.19,6.67
0.69,6.25
0.00,4.26
0.70,1.41
0.67,5.33
0.78,7.75
0.73,5.11
2.24,5.97
2.16,3.60
1.55,1.55
2.99,5.97
3.60,2.88
1.52,4.55
2.99,3.73
3.82,0.00
2.94,0.74
0.00,2.24
2.90,2.17
2.24,3.73
3.60,1.44
1.52,2.27
6.11,0.76
1.49,2.24
2.94,4.41
0.65,2.60
0.61,4.29
3.05,3.05
6.20,1.55
1.34,6.71
2.19,6.57
2.78,3.47
0.67,3.33
1.50,3.76
0.68,2.72
2.04,0.68
0.76,5.30
0.71,2.84
3.88,1.55
0.68,2.70
1.43,1.43
2.17,2.17
0.75,5.26
0.77,1.54
2.01,7.38
7.03,3.12
3.36,0.67
2.01,7.38
2.07,2.07
6.62,0.74
0.00,14.38
2.65,4.64
3.97,2.65
1.25,1.88
2.13,2.84
0.73,2.92
1.55,4.65
1.97,1.97
0.00,1.90
4.20,4.20
4.58,0.00
1.99,1.99
1.48,4.44
0.67,1.33
0.61,3.68
2.05,5.48
1.36,4.76
0.00,3.75
1.33,6.00
0.74,2.21
0.68,5.41
4.48,0.75
4.35,0.00
2.86,2.14
3.60,0.00
2.92,4.38
4.17,2.08
3.31,0.00
2.70,2.70
0.71,1.42
1.39,2.08
2.08,3.47
2.65,4.64
1.26,2.52
1.46,3.65
1.49,2.99
3.03,3.79
1.31,3.27
7.75,0.70
0.00,3.55
0.66,0.00
0.00,7.91
2.08,3.47
3.68,2.21
1.47,3.68
3.25,5.19
0.71,4.26
3.57,0.71
6.52,1.45
1.35,0.00
2.76,2.76
0.59,0.59
4.48,0.00
2.21,1.47
3.55,2.84
2.16,4.32
1.39,2.78
0.62,7.50
2.19,6.57
2.05,1.37
3.45,8.28
5.16,5.16
4.29,2.14
5.15,2.94
1.38,2.76
1.95,1.30
1.43,1.43
2.78,4.17
0.00,4.05
0.62,3.75
2.78,3.47
1.64,0.00
1.97,1.97
2.08,7.64
2.90,3.62
2.07,2.07
0.72,3.62
3.16,0.63
1.96,1.96
2.11,5.63
2.08,0.69
1.83,7.93
2.72,7.48
1.88,3.12
2.92,1.46
3.97,0.66
3.38,1.35
1.32,7.95
2.11,2.82
0.00,0.68
3.21,3.85
0.74,0.00
0.60,5.36
6.16,2.05
0.00,0.62
2.94,1.18
0.65,0.00
0.00,4.73
2.60,7.79
1.26,3.14
1.82,3.64
2.03,1.35
1.22,1.83
4.73,3.38
5.67,1.42
3.85,2.56
2.73,4.37
0.68,5.41
0.63,2.53
0.63,5.06
3.11,1.24
2.44,1.83
1.32,3.29
4.79,2.05
2.67,2.67
2.65,2.65
3.27,4.58
0.00,0.00
1.28,2.56
2.65,1.32
0.00,1.27
2.99,2.40
1.32,5.26
2.02,0.51
0.61,0.61
2.67,3.21
2.04,2.04
4.27,0.00
0.57,7.39
2.37,7.10
3.31,5.30
1.83,4.27
0.68,1.35
6.92,1.89
4.43,3.16
2.52,1.26
0.00,4.29
2.40,2.40
3.25,2.60
1.32,3.95
3.55,1.78
1.42,8.51
1.81,2.41
0.00,1.65
3.87,5.81
4.49,4.49
3.64,1.82
1.79,1.19
2.17,4.89
1.80,2.99
2.34,2.92
2.37,4.73
1.94,2.58
1.70,2.27
1.86,2.48
0.58,0.00
1.26,5.03
0.61,4.91
1.75,1.75
4.11,3.42
0.60,4.76
1.28,7.69
0.63,3.80
1.23,1.84
1.14,2.84
1.82,1.21
2.58,5.16
2.70,3.38
1.38,2.76
0.65,1.94
1.22,6.71
3.09,1.85
1.73,3.47
1.79,1.19
0.57,4.02
0.61,3.03
1.30,7.79
2.17,0.54
0.63,3.16
1.78,1.78
3.09,3.09
2.69,2.69
3.14,5.66
2.25,1.12
6.13,4.91
0.62,3.12
0.00,2.31
5.56,4.32
1.70,2.84
3.73,3.73
1.09,2.73
3.51,1.17
2.45,2.45
2.38,0.60
3.90,2.60
3.25,1.30
1.71,2.86
1.14,2.84
3.03,3.03
3.55,6.51
0.56,6.21
1.82,2.42
2.33,1.16
2.27,2.84
4.49,3.85
2.40,0.60
2.31,2.89
4.23,7.94
2.72,1.63
0.00,10.40
6.51,1.78
0.59,3.53
1.14,5.11
1.12,1.68
0.64,3.18
3.49,3.49
0.59,0.59
3.66,1.22
3.37,3.93
1.14,5.68
3.54,2.02
0.56,1.12
0.00,13.45
0.00,3.57
1.68,3.35
2.65,7.94
2.67,1.07
3.64,5.45
5.59,5.59
3.47,5.78
0.58,10.40
1.70,4.55
1.59,0.53
3.65,1.04
2.21,2.21
1.06,0.53
6.06,1.82
2.17,1.09
0.55,2.20
1.02,0.51
4.08,3.06
3.26,2.72
0.50,1.50
1.49,0.00
1.70,7.39
2.20,3.30
1.93,1.93
1.13,1.13
4.52,6.78
3.31,1.10
1.64,3.28
1.60,2.67
3.26,7.61
2.54,3.05
2.07,1.04
1.49,6.47
0.00,3.66
2.39,4.78
2.12,4.76
1.57,7.85
2.34,0.58
2.65,2.12
2.54,1.52
0.00,1.69
2.13,9.04
0.00,6.91
2.76,2.21
0.49,2.93
2.54,7.61
0.94,3.30
2.16,2.70
5.18,2.07
3.45,4.43
0.94,0.00
2.69,6.45
0.98,1.47
2.54,1.52
2.08,2.08
2.45,2.45
2.56,3.08
3.02,2.01
1.89,3.30
2.00,4.50
1.66,2.21
1.08,3.78
1.45,1.45
0.00,4.67
2.56,2.05
1.12,2.23
2.53,4.04
2.62,3.14
1.61,4.30
2.31,7.51
1.47,0.98
3.17,0.00
2.21,5.31
3.02,5.53
2.04,1.53
4.48,1.00
0.46,2.30
2.58,4.12
1.46,1.46
1.46,5.37
0.48,2.88
0.99,1.98
1.40,3.27
0.93,2.34
0.46,3.21
2.51,2.51
1.90,1.43
1.84,1.38
0.97,3.40
2.46,1.48
2.13,1.28
0.86,2.15
0.44,2.22
4.35,4.83
2.79,2.33
0.44,0.89
2.80,2.80
3.09,2.58
2.31,1.39
1.85,2.31
1.80,4.05
4.95,3.96
1.36,9.50
0.91,2.73
3.45,0.99
2.76,5.07
1.73,6.93
2.69,1.79
1.23,3.28
8.06,3.32
2.24,4.04
2.11,5.91
0.85,3.40
1.75,1.31
5.83,4.48
0.48,2.39
4.02,1.34
0.42,2.09
2.11,4.22
0.87,5.63
5.19,2.96
2.24,3.14
2.12,2.54
1.52,5.70
2.13,2.55
5.75,3.10
1.32,1.76
0.80,2.41
2.13,2.55
3.04,2.61
2.99,0.85
4.42,1.20
1.15,3.05
2.16,3.88
5.26,3.24
1.95,8.17
1.93,1.54
2.70,3.86
1.48,6.64
3.51,3.07
6.05,2.02
1.61,3.61
1.50,4.89
1.81,2.17
2.27,2.27
1.37,1.71
2.02,1.01
2.06,9.62
1.81,3.62
2.99,1.87
2.21,2.21
1.01,7.07
1.74,2.78
2.33,2.33
0.97,1.94
3.32,2.66
2.06,0.69
2.96,1.97
1.56,5.94
1.88,1.25
0.65,7.44
4.73,3.55
3.07,2.79
3.46,3.75
2.23,2.23
0.54,2.98
7.53,2.96
4.11,4.83
3.37,3.85
1.35,4.49
0.00,0.00
0.00,0.00
8.33,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,11.11
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
11.11,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
12.50,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
9.09,0.00
0.00,0.00
0.00,0.00
0.00,22.22
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.14
10.00,20.00
0.00,8.33
0.00,0.00
0.00,11.11
0.00,22.22
8.33,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,18.18
0.00,0.00
0.00,0.00
10.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
15.38,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.09
0.00,0.00
0.00,0.00
0.00,9.09
0.00,7.14
7.69,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
7.69,0.00
15.38,0.00
0.00,0.00
7.14,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,0.00
6.25,0.00
0.00,0.00
0.00,0.00
5.00,0.00
7.69,0.00
6.67,0.00
6.67,0.00
7.69,15.38
6.25,0.00
0.00,0.00
0.00,0.00
6.25,0.00
0.00,0.00
7.69,7.69
0.00,0.00
0.00,12.50
6.67,0.00
6.25,0.00
0.00,0.00
11.11,5.56
5.26,0.00
7.69,0.00
6.25,0.00
6.25,0.00
0.00,11.76
6.67,6.67
0.00,6.25
0.00,0.00
0.00,0.00
0.00,0.00
5.56,0.00
0.00,0.00
13.33,0.00
14.29,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,5.00
0.00,0.00
0.00,0.00
0.00,0.00
17.65,0.00
0.00,0.00
0.00,0.00
5.00,0.00
5.88,5.88
0.00,7.14
0.00,5.26
20.00,0.00
4.76,0.00
5.26,0.00
5.56,0.00
5.56,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
5.26,0.00
6.25,0.00
0.00,0.00
0.00,0.00
0.00,5.00
10.00,0.00
5.00,5.00
5.26,0.00
4.55,13.64
15.79,5.26
5.00,0.00
4.55,0.00
0.00,0.00
4.35,0.00
5.56,0.00
0.00,0.00
0.00,5.26
5.56,0.00
0.00,4.35
5.56,5.56
0.00,0.00
0.00,0.00
0.00,0.00
5.00,0.00
5.26,5.26
0.00,0.00
5.00,0.00
0.00,0.00
5.00,5.00
0.00,4.35
5.00,0.00
0.00,0.00
4.76,0.00
0.00,0.00
5.56,0.00
0.00,0.00
0.00,0.00
0.00,5.56
0.00,0.00
0.00,9.52
0.00,4.55
0.00,0.00
0.00,0.00
8.33,4.17
0.00,0.00
4.76,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
13.64,0.00
4.17,0.00
4.00,0.00
4.76,0.00
4.17,0.00
0.00,5.00
3.33,6.67
4.76,0.00
3.70,0.00
8.33,0.00
5.26,0.00
4.55,0.00
9.52,0.00
4.76,0.00
9.09,4.55
8.70,0.00
3.70,0.00
4.17,0.00
0.00,0.00
4.76,0.00
0.00,0.00
0.00,0.00
0.00,4.76
0.00,5.00
3.85,11.54
8.33,4.17
0.00,0.00
4.55,0.00
3.70,0.00
11.11,0.00
4.17,0.00
0.00,0.00
0.00,0.00
0.00,4.35
0.00,3.85
3.57,0.00
3.57,0.00
0.00,0.00
12.50,0.00
0.00,0.00
0.00,4.76
0.00,0.00
3.70,0.00
0.00,0.00
3.70,0.00
0.00,0.00
0.00,0.00
4.00,0.00
3.85,0.00
4.00,0.00
0.00,3.85
7.41,3.70
3.70,0.00
0.00,0.00
3.57,3.57
3.45,0.00
3.45,0.00
0.00,0.00
4.35,0.00
4.35,0.00
4.35,0.00
0.00,8.70
0.00,0.00
3.85,0.00
0.00,0.00
0.00,3.57
11.54,0.00
3.45,3.45
3.45,3.45
3.70,0.00
7.69,3.85
0.00,0.00
0.00,0.00
0.00,6.90
0.00,0.00
3.57,3.57
5.00,0.00
6.45,0.00
3.45,3.45
3.45,3.45
3.85,3.85
0.00,0.00
0.00,3.45
8.57,0.00
3.45,0.00
7.41,0.00
7.41,0.00
3.23,0.00
3.33,3.33
4.00,0.00
0.00,0.00
3.33,0.00
0.00,0.00
0.00,0.00
10.34,0.00
0.00,0.00
3.45,6.90
4.17,4.17
0.00,0.00
12.90,0.00
12.00,0.00
0.00,10.34
6.45,0.00
3.12,3.12
13.79,3.45
0.00,0.00
4.00,0.00
3.45,0.00
6.45,0.00
7.14,0.00
0.00,0.00
6.45,6.45
0.00,16.13
0.00,0.00
3.33,0.00
3.03,0.00
3.57,0.00
3.33,6.67
0.00,0.00
0.00,3.45
0.00,0.00
3.23,0.00
3.57,3.57
0.00,2.86
0.00,2.86
6.45,0.00
6.06,0.00
0.00,10.71
8.82,0.00
3.57,3.57
5.71,2.86
9.38,3.12
0.00,3.33
4.00,0.00
0.00,6.25
5.41,0.00
3.45,0.00
3.23,0.00
4.17,4.17
10.71,0.00
3.45,6.90
0.00,0.00
3.12,0.00
3.03,0.00
2.94,2.94
0.00,0.00
3.45,3.45
0.00,0.00
3.03,0.00
3.70,3.70
13.33,0.00
10.34,0.00
0.00,2.94
6.90,0.00
0.00,3.12
0.00,3.70
0.00,3.23
0.00,0.00
0.00,0.00
5.71,5.71
0.00,2.94
0.00,2.94
0.00,0.00
0.00,0.00
8.82,5.88
3.03,0.00
3.12,3.12
0.00,0.00
3.33,6.67
3.12,3.12
0.00,7.41
0.00,3.85
7.14,0.00
0.00,2.94
0.00,0.00
6.06,0.00
0.00,0.00
0.00,3.33
0.00,0.00
2.63,0.00
5.88,5.88
0.00,0.00
2.94,0.00
6.06,0.00
2.86,0.00
3.12,0.00
3.03,0.00
0.00,8.11
3.33,0.00
0.00,0.00
6.06,9.09
0.00,0.00
8.00,0.00
2.78,0.00
0.00,7.50
10.00,3.33
3.03,0.00
0.00,0.00
2.94,0.00
5.71,2.86
0.00,0.00
0.00,0.00
0.00,4.88
5.71,0.00
0.00,0.00
0.00,2.86
0.00,0.00
5.56,2.78
2.94,2.94
0.00,6.25
0.00,0.00
2.44,2.44
2.94,0.00
0.00,2.56
9.68,3.23
2.86,0.00
3.03,0.00
0.00,0.00
0.00,2.56
0.00,0.00
2.86,0.00
0.00,5.71
0.00,0.00
0.00,2.63
0.00,2.63
0.00,3.23
2.94,0.00
5.41,0.00
8.11,0.00
0.00,2.44
0.00,0.00
0.00,0.00
0.00,0.00
3.03,0.00
15.79,0.00
8.11,2.70
0.00,4.88
2.56,0.00
2.56,0.00
2.78,0.00
0.00,4.88
5.71,0.00
0.00,5.88
4.35,0.00
0.00,0.00
0.00,0.00
2.50,0.00
2.78,0.00
0.00,0.00
0.00,0.00
4.88,0.00
2.63,0.00
2.63,2.63
2.70,0.00
0.00,0.00
0.00,0.00
5.00,2.50
2.78,5.56
0.00,0.00
2.63,0.00
0.00,2.56
0.00,0.00
0.00,2.86
7.89,2.63
2.70,0.00
19.44,2.78
2.63,5.26
2.27,0.00
8.57,5.71
2.78,0.00
2.70,5.41
0.00,0.00
0.00,13.51
2.56,2.56
2.78,2.78
8.33,0.00
0.00,7.50
5.26,2.63
7.69,0.00
0.00,0.00
0.00,0.00
5.41,0.00
2.38,0.00
7.50,0.00
7.50,0.00
5.71,2.86
0.00,2.44
0.00,5.26
2.44,0.00
5.00,0.00
5.88,2.94
0.00,2.38
0.00,0.00
3.03,0.00
0.00,0.00
2.22,2.22
2.17,2.17
7.89,7.89
8.33,5.56
5.71,0.00
0.00,0.00
7.69,2.56
2.17,4.35
0.00,0.00
2.38,4.76
4.76,0.00
5.41,0.00
2.63,0.00
5.13,2.56
0.00,0.00
2.63,5.26
2.78,2.78
5.00,2.50
2.08,0.00
2.08,0.00
0.00,0.00
4.55,0.00
5.13,0.00
5.71,0.00
0.00,2.63
5.41,2.70
5.71,0.00
2.44,0.00
4.17,0.00
10.64,0.00
4.44,0.00
5.13,0.00
0.00,0.00
2.22,0.00
4.65,0.00
0.00,13.16
0.00,2.44
3.03,6.06
0.00,0.00
5.13,0.00
2.56,2.56
4.35,2.17
2.33,0.00
0.00,5.13
0.00,5.13
4.76,0.00
0.00,2.38
10.00,2.50
4.65,2.33
0.00,0.00
2.17,2.17
2.13,0.00
2.13,0.00
2.56,2.56
4.65,0.00
2.27,0.00
0.00,0.00
2.38,2.38
2.78,0.00
4.26,0.00
10.53,0.00
2.50,2.50
4.88,2.44
0.00,0.00
0.00,2.33
4.76,0.00
2.08,0.00
0.00,0.00
2.50,0.00
2.50,15.00
